Bereinigung,Indizes / Veränderungen,Nominal / Real,Branche / Warengruppe,Monat,DATA
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-08-01,2.776
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-09-01,-0.104
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-10-01,1.705
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-11-01,4.401
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-12-01,1.459
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-01-01,0.13
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-02-01,1.257
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-03-01,1.134
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-04-01,3.219
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-05-01,1.823
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-06-01,0.65
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-07-01,0.613
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-08-01,-0.319
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-09-01,2.749
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-10-01,0.975
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-11-01,-2.74
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-12-01,4.147
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-01-01,1.4
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-02-01,-0.573
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-03-01,0.831
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-04-01,-0.229
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-05-01,-2.371
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-06-01,4.359
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-07-01,2.98
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-08-01,-1.22
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-09-01,1.851
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-10-01,1.713
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-11-01,-0.994
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-12-01,-0.12
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-01-01,-2.07
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-02-01,3.532
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-03-01,0.067
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-04-01,1.253
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-05-01,-1.517
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-06-01,-1.931
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-07-01,-3.881
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-08-01,0.436
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-09-01,-1.206
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-10-01,-2.786
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-11-01,3.816
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-12-01,0.264
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-01-01,1.769
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-02-01,-2.138
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-03-01,4.568
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-04-01,-2.622
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-05-01,3.621
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-06-01,1.785
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-07-01,0.663
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-08-01,0.824
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-09-01,2.741
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-10-01,-1.392
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-11-01,2.275
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-12-01,-0.528
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-01-01,0.481
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-02-01,0.372
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-03-01,0.939
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-04-01,0.951
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-05-01,-0.228
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-06-01,3.267
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-07-01,0.37
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-08-01,2.217
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-09-01,-4.125
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-10-01,4.164
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-11-01,0.501
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-12-01,-1.232
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-01-01,0.636
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-02-01,0.496
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-03-01,-3.465
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-04-01,3.303
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-05-01,1.924
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-06-01,-2.015
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-07-01,4.256
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-08-01,0.928
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-09-01,1.582
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-10-01,2.197
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-11-01,2.954
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-12-01,1.062
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-01-01,1.097
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-02-01,7.409
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-03-01,-5.63
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-04-01,-16.655
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-05-01,8.023
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-06-01,5.941
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-07-01,6.401
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-08-01,1.837
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-09-01,5.874
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-10-01,7.834
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-11-01,0.694
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-12-01,9.548
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-01-01,-1.539
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-02-01,-11.206
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-03-01,28.946
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-04-01,35.959
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-05-01,-0.712
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-06-01,1.773
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-07-01,-2.169
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-08-01,2.45
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-09-01,2.086
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-10-01,-1.7
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-11-01,5.59
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-12-01,1.283
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-01-01,5.501
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-02-01,13.03
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-03-01,-8.883
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-04-01,-4.787
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-05-01,-1.545
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-06-01,-1.63
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-07-01,-0.548
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-08-01,1.737
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-09-01,1.909
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-10-01,-3.634
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-11-01,-1.507
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-12-01,-2.171
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-01-01,-1.244
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-02-01,-0.684
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-03-01,-1.322
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-04-01,-5.976
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-05-01,-0.788
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-06-01,2.915
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-07-01,-2.749
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-08-01,-1.315
Unbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-09-01,-0.246
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-01-01,80.637
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-02-01,77.535
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-03-01,81.258
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-04-01,84.895
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-05-01,89.04
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-06-01,78.554
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-07-01,82.612
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-08-01,78.065
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-09-01,83.878
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-10-01,88.369
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-11-01,93.679
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-12-01,109.862
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-01-01,83.484
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-02-01,79.266
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-03-01,84.122
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-04-01,84.656
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-05-01,90.933
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-06-01,82.947
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-07-01,84.704
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-08-01,80.049
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-09-01,86.533
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-10-01,87.695
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-11-01,95.614
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-12-01,112.16
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-01-01,85.537
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-02-01,81.143
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-03-01,86.414
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-04-01,85.933
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-05-01,91.076
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-06-01,80.775
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-07-01,84.331
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-08-01,79.993
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-09-01,84.385
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-10-01,88.741
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-11-01,93.033
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-12-01,109.607
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-01-01,85.363
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-02-01,79.46
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-03-01,84.82
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-04-01,86.188
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-05-01,90.391
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-06-01,81.337
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-07-01,84.997
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-08-01,78.14
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-09-01,85.712
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-10-01,90.291
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-11-01,91.417
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-12-01,110.596
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-01-01,88.1
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-02-01,80.491
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-03-01,85.628
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-04-01,87.472
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-05-01,91.406
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-06-01,83.944
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-07-01,85.307
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-08-01,80.782
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-09-01,84.33
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-10-01,88.619
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-11-01,93.715
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-12-01,108.126
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-01-01,86.706
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-02-01,81.315
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-03-01,87.75
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-04-01,88.935
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-05-01,90.492
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-06-01,86.024
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-07-01,87.88
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-08-01,83.509
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-09-01,85.067
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-10-01,91.331
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-11-01,94.709
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-12-01,109.473
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-01-01,88.307
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-02-01,81.463
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-03-01,87.378
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-04-01,90.161
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-05-01,92.864
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-06-01,87.548
Kalenderbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-07-01,90.16
